smiles,neg_log2_mic
CC1=CC2CN(C(=O)N2OCC(=O)O)C1C(N)=O,-5.0
CCCCCCCCCCCCNC1=NC(C)(C)NC(NCC)=N1,-3.643856189774725
CC(=O)C(C)Nc1ccc(C(=O)Nc2ccn(C3CCC(OC4OC(C)C(N(C)C)C(O)C4O)C(C)O3)c(=O)n2)cc1,-5.0
O=C(Nc1ccccc1)C1=C2c3ccccc3S(=O)(=O)N2CC1,-4.392317422778761
CC1CN(c2c(F)c(Cl)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1,6.321928094887363
CC[n+]1ccn(-c2ccc(C#Cc3ccc(-n4cc[n+](CC)c4)cc3)cc2)c1,-3.0
CCSc1ccc(OCc2nnc3sc(-c4ccccc4O)nn23)cc1,-4.643856189774724
CC1=CC2(C)C(=C(C)C3C4CC(C)CC(C)C4C4Oc5ccc(cc5)CC5(O)C=C(C(=O)N5)C(=O)C2C43)C1C,2.321928094887362
CC(N)C(=O)NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,3.321928094887362
CCOc1ccc(-n2nc(C(=O)Nc3ccc(S(=O)(=O)Nc4onc(C)c4C)cc3)c(N)c2C#N)cc1,-4.965784284662087
CCn1cc(C(=O)O)c(=O)c2ccc(N3CCNCC3)c(F)c21,0.3584539709124763
Cc1ccc(OCC(=O)N2N=C(c3ccc(Cl)cc3)CC2(O)c2cc(F)c(Cl)cc2Cl)cc1,-3.643856189774725
CON=C1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1(C)CN,-3.0
O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(N3CC(Cn4ccnn4)OC3=O)cc2F)CC1,-3.0
CCCCCNC(=O)C[N+](C)(C)CCCCOc1cc(C)ccc1C(C)C,-5.0
C=C1OC(=O)C2(C1=O)C(C)C=CC(=O)C2O,-3.807354922057604
CCCCCCCCCCCCCCN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)CC1,-5.0
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(COc4ccccc4)C3)C(C)C12,1.3584539709124763
COc1ccc(C=CC(=O)c2ccc(NC(=O)CSc3nc4ccccc4[nH]3)cc2)cc1OC,-4.965784284662087
Cc1cnc(N2C(=O)CSC2c2cc3ccccc3nc2S)s1,-3.643856189774725
CN(C)C(=N)c1ccc2cc(-c3ccc(-c4cc5ccc(C(=N)N(C)C)cc5[nH]4)nc3)[nH]c2c1,-2.0
NC1CC(N)CN(c2nc(Nc3ccc(NC(=O)c4ccccc4O)c(O)c3)nc(N3CC(N)CC(N)C3)n2)C1,-2.0
CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CCC(=C(C)CN)CC3)c12,2.0
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,2.0
O=C(NCc1c[nH]c2ccccc12)Nc1ccc(Cl)c(Cl)c1,1.0
N#CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,-0.0
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3csc(CCO)c3C)CSC12)c1csc(N)n1,5.058893689053568
CCCCCCC#Cc1ccc(-n2ncc(C(C)=NNC3=NCCN3)c2C)cc1,-3.0
Cc1ccc2[nH]c(NC(CC#N)c3cccc(Cl)c3)nc2n1,-2.0
Nc1nc(N)c2c(Cl)c(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1,-4.643856189774724
O=C1c2cccc3cccc(c23)C(=O)N1c1nc(-c2cc3cc(Br)ccc3oc2=O)cs1,-4.22881869049588
CCCCCCOc1ccc(C=Cc2cc(-c3ccccc3)[n+](C)cc2-c2ccccc2)cc1,-2.0
CC(O)C1C(=O)N2C(C(=O)[O-])=C(c3cccnc3)CC12,-3.169925001442312
Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)C[S+]([O-])CC#N)C3SC2)s1,-1.632268215499513
Cc1nc(C(=O)c2ccc[n+](CC(N)=O)c2)c2sc(C3=C(C(=O)[O-])N4C(=O)C(C(C)O)C4C3C)cn12,2.0
COc1ccc(C=NNC(=O)c2cc(Cl)c(Cl)[nH]2)cc1OC,-1.6438561897747246
O=S(=O)(c1ccc(F)cc1F)N1CCCN(c2ccn3cc(-c4ccc(F)cc4)nc3n2)CC1,-2.2016338611696504
CCOc1c(N2CCC(N)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12,4.321928094887363
CCCCN(CCCC)C(=O)C[N+](C)(C)CCCCOc1cc(C(C)C)ccc1C,-5.0
CS(=O)(=O)C1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC#N)c3csc(N)n3)CN2C1,2.0
C=CCn1cc(C=C(C#N)S(=O)(=O)c2ccc(N)cc2)c2ccccc21,-3.0
O=C([O-])C1=C(Cl)CSC2C(Nc3cc[n+](Cc4ccccc4)cc3)C(=O)N12,2.0
N#Cc1ccccc1C(N=Nc1ccc([N+](=O)[O-])cc1)C(N)=O,-4.643856189774724
Cc1c(N2CCSCC2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,3.0
Nc1nc(N)c2c(ccc3c2ccn3Cc2nc3ccccc3o2)n1,2.0
Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)C(Nc4cc[n+](Cc5ccccc5)cc4)C3SC2)s1,4.058893689053568
c1csc(-c2nnc(CN3CCc4ccsc4C3)o2)c1,-4.643856189774724
O=C(Cc1ccccc1)NC1C(=O)N2C(C(=O)O)=CCSC12,-3.0
CCN(CC)Cc1cc2[nH]c3c4ccc(Cl)cc4ncc3c2cc1OC,-5.0
O=C(c1ccncc1)N1N=Cc2ccccc2B1OB1c2ccccc2C=NN1C(=O)c1ccncc1,-2.0
Cc1noc(C)c1C(=O)NCC(OCc1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1)C(=O)NO,2.9434164716336326
Nc1nc(N)c2c(ccc3c2ccn3Cc2ccc3ocnc3c2)n1,-1.0
CN(Cc1cccc(C(F)(F)F)c1)c1cnc2nc(N)nc(N)c2n1,-4.643856189774724
Cc1ccc(C2OC(c3ccc(C)cc3)C(C)C(=NOCc3ccccc3)C2C)cc1,-4.643856189774724
O=C(O)CN1C(=O)C(=Cc2cc3cc(F)ccc3nc2Cl)SC1=S,-4.906890595608519
Cn1c(=O)cc(OCc2nn(CN3CCN(c4ccc(F)cc4)CC3)c(=S)s2)c2ccccc21,-4.643856189774724
COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)C(OC)C3)c2c1,-2.0
C[n+]1cccc(N(CCCCCC2CCCCC2)c2ccccc2)c1,-4.321928094887363
Cc1[nH]c(C(=O)Nc2nc3c(N4CCOC(C)C4)cc(C(=O)O)cc3s2)c(Cl)c1Cl,-3.0
CC(O)C1C(=O)N2C(C(=O)[O-])=C(SC3CCOC3CN(C)C)C(C)C12,5.058893689053568
CCc1cc(O)c(Oc2ccccc2F)cc1F,2.0
NCC1(c2ccccc2)CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,6.265344566520995
CN(C)CC(=O)Nc1ccc2c(c1O)C(=O)C1=C(O)C3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C3CC1C2,3.0588936890535687
N#Cc1ccc(C(c2cccc(-n3cc(-c4cccc(N)c4)nn3)c2)P(=O)(O)O)cc1,-1.0
N#Cc1c(-c2ccccc2)nc(SCc2ccc([N+](=O)[O-])o2)[nH]c1=O,-1.0
CCCCCCCCCCCCCCCC(=O)OCC[n+]1ccccc1,-5.0
O=C(CC(c1ccc(Cl)cc1)C1CCCc2[se]nnc21)c1ccc(Cl)cc1,-2.643856189774725
NS(=O)(=O)c1ccc(O)c(NC(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)c1,6.965784284662087
O=C(O)c1cn(CC(O)Cn2cncn2)c2cc(C(F)(F)F)ccc2c1=O,-3.0
Fc1ccc(C=NNc2nc(-c3ccc(Cl)cc3)cs2)cc1,-4.643856189774724
Cc1c(F)c(N2CCNCC2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,6.265344566520995
CC(C)c1csc(-c2nnc(S(=O)(=O)Cc3ccc(Br)cc3)n2N=Cc2ccc(F)cc2)n1,-3.0
COc1ccc2nccc(-n3cc4c(n3)CCC(NC(=O)c3cc5c(cc3Cl)SCC(=O)N5)C4)c2n1,-1.0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(NCCNC(C)=O)cc21,-4.643856189774724
O=C(C=Cc1ccccc1)N1CCN(c2ccc(N3CC(Cn4ccnn4)OC3=O)cc2F)CC1,-3.0
N=C(N)NN=Cc1cn(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])nc1-c1ccccc1F,-3.0
COC(=O)C12CCC(C)C(C)C1C1=CCC3C4(C)Cc5c([nH]c6ccc(F)cc56)C(C)(C)C4CCC3(C)C1(C)CC2,-4.963474123974886
O=C(O)c1cn(C2CC2)c2c(Cl)c(N3CC4CC3CN4)c(F)cc2c1=O,5.643856189774724
COC(=O)C1(C)CCCC2(C)c3ccc(C(C)C)c(NC(=O)Cn4cc(-c5ccc(C(F)(F)F)cc5)nn4)c3CCC12,-3.643856189774725
O=C(NNC(=S)Nc1cccnc1)c1cnc2c(C(F)(F)F)cccc2c1O,-1.6415460290875237
CCCCCCCCCCn1nnc(-c2n[nH]c(=S)n2N)c1-c1n[nH]c(=S)n1N,-0.0
Cc1ccc(OCc2cn(Cc3ccccc3)nn2)c(-c2nn(-c3ccccc3)cc2C=O)c1,-2.4594316186372973
Nc1nc(N)c2c(ccc3c2ccn3Cc2cccc3cccnc23)n1,1.0
CCC(C)C1C=CC2C(O)C(O)CC(C)C2C1(C)C(=O)C=COC,-2.321928094887362
O=C(CC(c1ccccc1)S(=O)(=O)c1ccccc1)NO,-5.0
CCOC(=O)C1C(C(=O)c2cccs2)C1c1ccc(OCC)cc1,-4.643856189774724
CCc1c(-c2ccc(N3CC4CCCNC4C3)cc2)[nH]c(=O)c2c(=O)[nH]sc12,6.965784284662087
CC(C)(N)COc1cc(C#N)c2c(c1)CC(CNCCC1CN(c3ccc4c(n3)NC(=O)CO4)C(=O)O1)C2,4.058893689053568
COC(S)=NCC1CN(c2ccc(Oc3ccc(NC(C)=O)cc3)c(F)c2)C(=O)O1,-4.0
NC1CCCC2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(O)cc3)CC12,4.321928094887363
CC(C)NCC(=O)Nc1cc(F)c2c(c1O)C(=O)C1=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3CC1C2,1.0
COC1CN(c2nc(-c3ccn[nH]3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,2.473931188332412
CC(C)CCOc1ccccc1-c1ccccc1OCc1cn(C(CCCNC(=N)N)C(=O)NCCc2ccccc2)nn1,-5.0
COc1ccc(-n2c(-c3ccccc3)nc3ccc(Cl)cc3c2=O)cc1,-0.6415460290875237
CC1COc2c(CC#N)c(F)cc3c(=O)c(C(=O)O)cn1c23,2.0
NCCCC(N)C(=O)NC(Cc1ccccc1)Cc1ccccc1,-5.0
Cc1c(O)cc2c3c(ccc2c1C)C=C(C(C)C)C(=O)C3=O,-2.2016338611696504
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(C#N)c3)c(-n3ccc(N)n3)c12,3.0
CCN1CCN(C(=O)NCC2CC(SC3=C(C(=O)[O-])N4C(=O)C(C(C)O)C4C3C)CO2)C(=O)C1=O,2.0
CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(N3CC(N)C3C)c(F)c21,2.0
Cc1ccc2c(C)c3c(c(O)c2c1O)C(=O)C1(O)C(=O)C(C(N)=O)=C(O)C(N2C(=O)C=CC2=O)C1C3,-3.0
O=C(CNc1ccc(-c2nc3ccc(Cl)c(Cl)c3s2)cc1)c1c(O)c2ccccc2n(-c2ccccc2)c1=O,1.0
Cc1ccc(-c2n[nH]cc2C=Nn2c(C)nn(CN3CCN(C)CC3)c2=S)cc1,-2.584962500721156
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CC(=NO)c4ccoc4)CC3)nc21,4.351074440546879
Cc1ncc([N+](=O)[O-])n1Cc1nnc(-c2ccc([N+](=O)[O-])cc2)o1,-3.643856189774725
COc1cc(C2CC(c3cc4ccccc4oc3=O)=NN2)ccc1O,-3.807354922057604
CCON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(CN(C)c3scc(C)[n+]3C)CSC12)c1csc(N)n1,5.321928094887363
CCCc1cc(C2=NC(C(=O)NO)CO2)cc(OC)c1OC,6.965784284662087
CCc1c(-c2ccc3c(c2)cc(CNC)n3C)[nH]c(=O)c(C(=O)O)c1O,2.9434164716336326
O=c1cc2n(C3CC3)c3cc(N4CCNCC4)c(F)cc3n2c(=O)[nH]1,1.0
O=c1[nH]sc2c1c(=O)c1cc(F)c(-c3cnccn3)cc1n2C1CC1,-0.0
CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)CCN1,5.321928094887363
O=c1ccc2ncc(F)c3c2n1CC3(O)CC12CCC(NCc3ncc4c(n3)OCCO4)(CC1)CO2,-5.0
CNc1cc(=O)n(C)c2c1C(=Cc1ccncc1)c1ccccc1-2,-0.0
Fc1ccc(C=Nn2c(S)nnc2-c2cnccn2)cc1,-4.643856189774724
CCn1cc(C(=O)O)c(=O)c2cc(F)c(-n3cnc([N+](=O)[O-])c3)c(F)c21,-2.643856189774725
CCc1cc2c(s1)C=NN(S(=O)(=O)c1ccccc1Cl)B2O,-1.6415460290875237
CCN1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3CC)CC1,0.3584539709124763
O=[N+]([O-])c1ccc(N=C(Cc2ccc(Cl)cc2)c2ccc(O)cc2O)cc1,-2.643856189774725
O=C(Nc1ccccc1F)N1CCOCC1,-1.070389327891398
CN(C)CCn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(Nc3cc[n+](Cc4ccccc4)cc3)C2SC1,4.058893689053568
Cc1ccc(C(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)=NNC(N)=O)cc1,-3.643856189774725
Cc1cc(NCCc2c(C)n[nH]c2C)n2nc(NC(CC#N)c3cccc(Cl)c3)nc2n1,1.0
NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,8.965784284662087
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(c4ccncc4)c4nnnn4C(C)(C)C)CC3)cc21,-4.643856189774724
CC(O)C(NC(=O)c1ccc(C#CC#Cc2ccccc2)cc1)C(=O)NO,4.321928094887363
CN(CC(=O)O)NC(=O)CC(N)CCCN,-2.0
Clc1nccc(NCc2csc(-c3ccccc3)n2)n1,-5.0
COCCCCn1c(=O)cc(Nc2ccc(C)c(Cl)c2)[nH]c1=O,-4.321928094887363
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CC(N)C3)nc21,3.321928094887362
CN(Cc1cnc2nc(N)nc(N)c2n1)c1cccc2ccccc12,-4.643856189774724
Cc1ccc(Cn2c(-c3cccc(NS(=O)(=O)c4cccc(Br)c4)c3)nc3ccccc32)cc1,1.0
Oc1c(Br)cc(Br)cc1Oc1ccc(Br)cc1Br,-3.321928094887362
CCCCCCCCCCCCCC[P+](C)(C)C,-3.643856189774725
CCOC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)C1c1ccc2c(c1)c1ccccc1n2CC,-5.0
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc([N+](=O)[O-])cc2)CC1,-3.643856189774725
CCCCn1c(C(=O)C=Cc2ccc(F)cc2)nc2ccccc21,-4.0
CS(=O)(=O)c1ccc(OCc2nnc3n2N=C(c2ccc(Cl)cc2Cl)CS3)cc1,-3.643856189774725
CC(O)C1C(=O)N2C(C(=O)O)=C(CN(C)C(CO)C(N)=O)SC12,3.0588936890535687
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC4(CCN(C)C4)C3)cc21,7.380821783940931
COc1ccc(C=Cc2nc3ccccc3c(=O)n2-c2cccc(O)c2)cc1,-4.0
Cc1ncc([N+](=O)[O-])n1CCN1C(=O)SC(=Cc2cccs2)C1=O,-4.965784284662087
O=C(c1ccccc1)c1c(O)n(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)c1=O,-2.0
CCCCCCCCCCN(Cc1cccc2ccccc12)C(=O)C(N)CCCCN,-2.0
N=C(N)NN=Cc1ccc(C=CC(=O)c2ccc(F)cc2)cc1,-2.0
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C=Cc4ccsn4)C3)C(C)C12,4.351074440546879
CSc1nc(Cl)cc(Sc2nnc(-c3cc(F)cc(F)c3)[nH]2)n1,-0.6780719051126377
COc1c(O)c(Cl)c2c(c1O)C(=O)OC(C)C2OC(C)=O,-5.0
O=C(c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1)[n+]1nc([S-])sc1-c1cccc([N+](=O)[O-])c1,-4.0
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccc(F)cc5[nH]4)CC3)c(F)cc2c1=O,-0.0
CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)O)c(O)c3)c(=O)[nH]c12,-0.0
CCCCCCCCOC(=O)CC(C[N+](C)(C)C)OC(=O)CCCCCCCC,-4.643856189774724
CCON=C(CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)c1nccs1,-1.0
O=c1c2nc([N+](=O)[O-])cn2ccn1CCc1ccc(OC(F)(F)F)cc1,-5.0
COC(=O)c1c(OC)cc2c(c1C)C(C=C(C)C)c1c(O)cc(C)cc1O2,-5.0
CCCCCCCCn1cc(C(=O)O)c(=O)c2cc(F)c(CC#N)cc21,1.0
CC(=O)Nc1ccc(S(=O)(=O)Cc2nc3ccccc3n2Cc2ccc(F)cc2)cc1,-5.0
O=C1c2cccc3c(Br)ccc(c23)C(=O)N1CCCn1c[n+](Cc2ccc(Cl)cc2Cl)cn1,-2.0
CCCOC1Cc2c(C(C)=O)c(O)c3ccccc3c2O1,1.0
O=c1c2ccccc2[se]n1CCNCc1ccccc1,-3.0
CCCCS(=O)(=O)CC(=O)NC1C(=O)N2C(C(=O)[O-])=C(CSc3nnc(C)s3)CSC12,-2.6322682154995127
CCON=C1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C(=O)C(F)F)CC1(C)CN,-3.0
O=C1Oc2ccccc2NC1=CC(=O)c1ccc(-c2ccccc2)cc1,-4.643856189774724
O=C(NN=C1C(=O)Nc2ccccc21)NN=C1C(=O)Nc2ccccc21,-2.643856189774725
CN1CC2CC1CN2c1nc2c(cc1F)c(=O)c(C(=O)O)cn2C(C)(C)C,2.0
O=C(Nc1ccc(F)cc1)Nc1c(-c2cccc(F)c2)nc2ccccc2c1O,-2.643856189774725
OC(c1ccccc1)(c1ccccc1)C1CCN(CCCOc2ccc(-c3ccccc3)cc2)CC1,-2.0
COc1ccc(C=NNC(=O)c2c[nH]c3ccc(Cl)cc3c2=O)cc1OC,-0.963474123974886
O=C(NN=Cc1ccc2ccccc2c1)c1ccc2c(c1)OCCCO2,-2.643856189774725
Cc1c(CSC2=C(C(=O)[O-])N3C(=O)C(C(C)O)C3C2)ccc[n+]1C,6.965784284662087
CCN(CC)c1cc(NC=O)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O,1.0
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)C5CCN5C)cc(F)c4CC3CC12,5.965784284662087
CC(=O)NOC(=O)OCc1ccccc1,-0.0
CCOC=NC1=C(C#N)C(c2ccccc2OC)c2c(n(C)c(=O)n(C)c2=O)O1,-2.643856189774725
Nc1nc(C(=NO)C(=O)NC2C(=O)N3C(C(=O)O)=C(C=C4CCN(CC5CC5)C4=O)CSC23)cs1,3.0588936890535687
Cc1c(N2CCC(C(C)N)C2)c(F)cc2c(OCCN(C)C)cc(=O)n(C3CC3)c12,-0.0
COc1cc(Cc2cnc(N)nc2N)cc2c1N(CCO)CCC2C,-4.906890595608519
COc1ccc(-c2nnc3sc(-c4[se]c5ncnc(Nc6ccc(F)c(Cl)c6)c5c4C)nn23)cc1,-2.643856189774725
CC1CCCCCCCCCC(O)C(=O)C=CC(=O)O1,-5.0
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c(O)cccc43)CSC12)c1csc(N)n1,5.058893689053568
CCN(CC)c1cccc(OCc2cc(=O)oc3ccc4ccccc4c23)c1,-3.643856189774725
CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1C,7.310432456049533
CC[n+]1ccc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cc4ccccc4)C3SC2)cc1,-3.0
O=C(CN1C(=O)SC(=Cc2sc(Cl)nc2Cl)C1=O)c1ccc([N+](=O)[O-])cc1,-4.643856189774724
COc1ccccc1Nc1c2ccccc2[n+](C)c2c1[nH]c1ccccc12,-3.0
Cc1ccc(S(=O)(=O)N2CCN(c3ccc(C=C4C(=O)Nc5ccccc54)cc3)CC2)cc1,-4.643856189774724
CSC(Cn1nnc2cc(C#Cc3ccc(N4CC(O)C(O)C4)cc3)ccc21)N(O)C=O,1.0
CC1OC(OC(=O)c2ccc(O)cc2)C(O)C(O)C1O,-4.643856189774724
CC(O)C1C(=O)N2C(C(=O)[O-])=C3COCCC3C12,1.0
O=C(C=Cc1c[nH]c2ccccc12)c1ccsc1,-4.906890595608519
Cc1cc(=O)oc2cc(OCC3CO3)ccc12,1.0
CC12CCC(O1)C1C=CC(OC(=O)c3ccccc3)C12,-5.0
O=C(O)c1cn(C2CC2)c2c(F)c(N3CCC(=NO)C3)c(F)cc2c1=O,5.643856189774724
Cc1[nH]c(C(=O)NC2CCN(c3ncc(C(=O)O)s3)CC2)c(Cl)c1Cl,2.1844245711374275
CCCC#CC#CC=C=CCCCCCCCC(=O)O,-3.643856189774725
Brc1ccc2[nH]c(C=Cc3ccc4c(c3)OCO4)nc2c1,-4.965784284662087
C=C1CC23C=C(Sc4ccccc4C)C(=O)C(C)(CCC(=O)Nc4c(O)ccc(C(=O)O)c4O)C2CC1CC3,-5.0
CC1(COC(=O)Cc2ccc(O)c(O)c2)C(C(=O)O)N2C(=O)C(=Cc3ccc(F)cn3)C2S1(=O)=O,-1.0
COc1cc(C)c2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,-3.0
CC(=O)c1c2c(c3ccccc3c1O)OC(C)(c1ccccc1)C2,-1.0
CC1(C)CCc2c(C(=O)N3CCOCC3)cc3c(OCCSc4ccc([N+](=O)[O-])cc4)cccc3c2O1,5.965784284662087
CCCCN(CCCC)CCCNCCCOc1c(C(C)=O)ccc2c1C=CC(C)(CCC=C(C)C)O2,-2.0
CCN1CCN(C(=O)NCCOc2ccc3sc(CNc4nncc(-c5c(C)cccc5O)n4)nc3c2)C(=O)C1=O,-3.0
O=C1CSC(c2cccc3ccccc23)N1c1nnc2c3cc(Cl)ccc3nc-2s1,-4.906890595608519
CN1CCn2cc(C=C3C(=O)N4C(C(=O)[O-])=CSC34)nc2C1,-4.0
COc1ccc(OC)c(C=NNC(=O)c2cc(Cl)c(Cl)[nH]2)c1,-1.6438561897747246
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2SC5)CC1,2.321928094887362
CCc1c(-c2ccc(C)cc2)[nH]c(=O)c(C(=O)O)c1O,0.3584539709124763
COc1ccc2ccc(=O)n(CC(O)C3CCC(NCc4cc5c(nn4)OCCS5)CO3)c2n1,-3.0
CCOc1ccc2c(c1)cc(C(OC(C)=O)P(=O)(OCC)OCC)c1nnnn12,-3.321928094887362
Cc1cc(F)ccc1-n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC(C)NC(C)C3)cc21,1.3219280948873622
CC1C(NC(=O)C(=NOCC(=O)N2CCC(C(=O)O)C2)c2csc(N)n2)C(=O)N1S(=O)(=O)O,-0.0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(S(C)(=O)=O)CCC12)c1csc(N)n1,2.0
O=[N+]([O-])c1ccc2nc(-c3ccccc3)oc2c1,-4.643856189774724
Nc1ccc2oc(Cc3ccc(F)cc3)nc2c1,-4.643856189774724
Cc1cc(NCC(N)c2cccs2)n2nc(NC(CC#N)c3cccc(Cl)c3)nc2n1,2.0
CC(C)c1ccc2c(c1)CCC1C(CN)(Cc3ccc(Cl)cc3)CCCC21C,3.0
CCCCC(CN(O)C=O)C(=O)N1CCCC1c1nnc(-c2ccc(F)cc2C(F)(F)F)s1,-4.0
CCOC(=O)C1(C)C(C)NC(=S)N(C)C1c1ccc(Cl)cc1,-4.0
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(C#N)c3)c(-n3ccc(C(C)(C)C)n3)c12,2.0
CCCCN(Cc1c2ccccc2c(Cl)c2ccccc12)C(=O)C(N)CCCCN,-2.263034405833794
CN(C)C1=NC(c2ccc3cc(OCc4ccccc4F)ccc3c2)N=C(N)N1,-2.0
Cc1ccc(S(=O)(=O)NC(=O)Nc2ccccc2C(=O)C=Cc2cccc(Br)c2)cc1,-4.0
COc1c(N2CC3CCCN(Cc4ccc([N+](=O)[O-])cc4)C3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-1.2570106182060239
CCCCCCc1ccc(O)cc1OCCCCCCCCCCC(=O)NCCO,-2.0
O=C1C(=C(O)c2ccc(O)cc2)C(=O)N(c2ccc(Cl)cc2)N1c1ccc(Cl)cc1,-2.0
CON=C1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)CC1NC(=O)C(C)N,-2.0
O=C(O)c1cn(C2CC2)c2c(F)c(N3CCNCC(F)C3)c(F)cc2c1=O,5.058893689053568
COc1ccc2c(c1)C(=C1SC(=Nc3nc(C)c(C(C)=O)s3)NC1=O)C(=O)N2,-0.963474123974886
CCCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4CC)CC2)nc2ccccc21,-5.0
Cc1cc(-c2ccc(Cl)cc2)n2nc(-n3nc(C)cc3-c3ccc(Cl)cc3)cc2n1,-4.643856189774724
C=CC1(C)CC(OC(=O)CSC(C)(C)CNC(=O)c2ccccc2OC)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,-2.0
C=CCc1cccc(Oc2ccc(C(=O)CC)cc2)c1OCCCCSC(=N)N,-5.0
Cc1ccc2[nH]c3c(c2c1)CCc1c-3nc(N)c(C#N)c1-c1cccs1,-4.643856189774724
CSc1ccc(C2CC(c3ccc(Cl)cc3Cl)=NN2c2nc(-c3ccc([N+](=O)[O-])cc3)cs2)cc1,-2.643856189774725
N#Cc1ccc2[nH]cc(CN3CCN(Cc4ccc(Cl)cc4Cl)CC3)c2c1,-5.0
Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(NC(=O)C3OC3C(=O)[O-])c3ccccc3)C2SC1,0.3219280948873623
CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(N)C3)nc21,6.058893689053568
